3.43e-5,2.4e-6,2.401e-6,5.7e-6,4.0e-7,5.099e-6
3.05e-5,8.899e-6,1.22e-5,9.899e-6,5.99e-7,1.7101e-5
3.85e-5,7.16e-5,4.0801e-5,2.8799e-5,1.001e-6,4.92e-5
9.43e-5,0.0002539,0.0001565,0.0001038,2.101e-6,0.000288499
0.0005584,0.001160001,0.001048401,0.0008872,4.62e-5,0.0014491
0.0019918,0.003702399,0.003385801,0.007245601,0.0001334,0.0046266
0.0064868,0.010209,0.014435299,0.0460383,0.0005099,0.016985
0.015593801,0.0179113,0.0293858,0.088144101,0.0010571,0.034600901
0.052155401,0.048150099,0.088616101,0.2273033,0.002403099,0.0997057
0.133537299,0.1121793,0.212536499,0.5438142,0.0057938,0.233466701
0.331959099,0.206778201,0.3804503,0.913247301,0.008605901,0.430511901
1.9758624,1.1044076,2.2493584,4.2623956,0.0387041,2.619727401
5.391072701,3.459448199,7.5832957,12.8484591,0.1017156,8.2034312
12.131503799,7.6975019,16.826047599,26.0127001,0.2148802,18.2769333
